fdc_id,food_name,description,calories,protein_g,fat_g,carbs_g,sugar_g,fiber_g,sodium_mg,potassium_mg,phosphorus_mg,canonical_name,gi_value,gi_category,gi_match_type
171901,beverages,"beverages, ocean spray, diet cran cherry",4.0,0.21,0.0,0.7,0.22,0.6,8.0,12.0,0.0,beverages,,unknown,unmatched
171902,beverages,"beverages, cranberry-grape juice drink, bottled",56.0,0.2,0.1,14.0,0.0,0.1,3.0,24.0,4.0,beverages,,unknown,unmatched
171903,cranberry juice cocktail,"cranberry juice cocktail, bottled",54.0,0.0,0.1,13.52,11.87,0.0,2.0,14.0,1.0,cranberry juice cocktail,,unknown,unmatched
171904,cranberry juice cocktail,"cranberry juice cocktail, bottled, low calorie, with calcium, saccharin and corn sweetener",19.0,0.02,0.01,4.6,4.59,0.0,3.0,25.0,1.0,cranberry juice cocktail,,unknown,unmatched
171905,beverages,"beverages, eggnog-flavor mix, powder, prepared with whole milk",95.0,2.93,3.02,14.2,12.66,0.0,55.0,121.0,77.0,beverages,,unknown,unmatched
171906,alcoholic beverages,"alcoholic beverages, beer, higher alcohol",58.0,0.9,0.0,0.27,0.0,0.0,4.0,62.0,32.0,alcoholic beverages,,unknown,unmatched
171907,beverages,"beverages, malt liquor beverage",40.0,0.35,0.0,0.0,0.0,0.0,3.0,33.0,13.0,beverages,,unknown,unmatched
171908,alcoholic beverages,"alcoholic beverages, wine, rose",83.0,0.36,0.0,3.8,3.8,0.0,5.0,59.0,18.0,alcoholic beverages,,unknown,unmatched
171909,beverages,"beverages, ocean spray, cran pomegranate",47.0,0.07,0.01,12.56,12.0,0.6,12.0,11.0,1.0,beverages,,unknown,unmatched
171910,beverages,"beverages, tea, green, brewed, decaffeinated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,beverages,,unknown,unmatched
171911,beverages,"beverages, tea, green, ready to drink, unsweetened",0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,26.0,beverages,,unknown,unmatched
171912,beverages,"beverages, citrus fruit juice drink, frozen concentrate",162.0,1.2,0.1,40.2,28.63,0.2,3.0,393.0,36.0,beverages,,unknown,unmatched
171913,beverages,"beverages, citrus fruit juice drink, frozen concentrate, prepared with water",46.0,0.34,0.03,11.42,8.13,0.1,4.0,112.0,10.0,beverages,,unknown,unmatched
171914,beverages,"beverages, fruit punch drink, without added nutrients, canned",48.0,0.0,0.0,11.97,11.29,0.0,10.0,25.0,3.0,beverages,,unknown,unmatched
171915,beverages,"beverages, tropical punch, ready-to-drink",10.0,0.0,0.0,2.5,2.5,0.0,13.0,0.0,0.0,beverages,,unknown,unmatched
171916,beverages,"beverages, grape drink, canned",61.0,0.0,0.0,15.72,13.06,0.0,16.0,12.0,0.0,beverages,,unknown,unmatched
171917,beverages,"beverages, tea, green, brewed, regular",1.0,0.22,0.0,0.0,0.0,0.0,1.0,8.0,0.0,beverages,,unknown,unmatched
171918,beverages,"beverages, tea, instant, lemon, with added ascorbic acid",385.0,0.6,0.3,97.6,0.0,0.0,5.0,217.0,14.0,beverages,,unknown,unmatched
171919,alcoholic beverage,"alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof",250.0,0.0,0.0,0.1,0.0,0.0,1.0,2.0,4.0,alcoholic beverage,,unknown,unmatched
171920,alcoholic beverage,"alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof",263.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,alcoholic beverage,,unknown,unmatched
171921,carbonated beverage,"carbonated beverage, chocolate-flavored soda",42.0,0.0,0.0,10.7,10.7,0.0,4.0,50.0,1.0,carbonated beverage,,unknown,unmatched
171922,beverages,"beverages, water, bottled, non-carbonated, evian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages,,unknown,unmatched
171923,beverages,"beverages, powerade zero ion4, calorie-free, assorted flavors",0.0,0.0,0.0,0.0,0.0,0.0,42.0,10.0,0.0,beverages,,unknown,unmatched
171924,beverages,"beverages, wendy's, tea, ready-to-drink, unsweetened",1.0,0.22,0.0,0.0,0.0,0.0,3.0,14.0,1.0,beverages,,unknown,unmatched
171925,alcoholic beverage,"alcoholic beverage, wine, table, red, merlot",83.0,0.07,0.0,2.51,0.62,0.0,4.0,127.0,23.0,alcoholic beverage,,unknown,unmatched
171927,beverages,"beverages, v8 splash juice drinks, diet tropical blend",4.0,0.0,0.0,1.26,0.42,0.0,15.0,34.0,,beverages,,unknown,unmatched
171928,beverages,"beverages, v8 splash juice drinks, berry blend",29.0,0.0,0.0,7.41,7.41,0.0,21.0,14.0,,beverages,,unknown,unmatched
171929,beverages,"beverages, v8 splash juice drinks, fruit medley",33.0,0.0,0.0,7.82,7.82,0.0,21.0,10.0,,beverages,,unknown,unmatched
171930,beverages,"beverages, v8 splash juice drinks, guava passion fruit",33.0,0.0,0.0,7.82,7.82,0.0,14.0,12.0,,beverages,,unknown,unmatched
171931,beverages,"beverages, v8 splash juice drinks, strawberry kiwi",29.0,0.0,0.0,7.41,7.41,0.0,21.0,14.0,,beverages,,unknown,unmatched
171932,beverages,"beverages, v8 splash juice drinks, tropical blend",29.0,0.0,0.0,7.41,7.41,0.0,21.0,12.0,,beverages,,unknown,unmatched
171933,beverages,"beverages, v8 v-fusion juices, peach mango",49.0,0.41,0.0,11.38,10.57,0.0,28.0,85.0,,beverages,,unknown,unmatched
171934,beverages,"beverages, v8 v-fusion juices, strawberry banana",49.0,0.41,0.0,11.79,10.16,0.0,28.0,102.0,,beverages,,unknown,unmatched
171935,beverages,"beverages, energy drink, monster, fortified with vitamins c, b2, b3, b6, b12",47.0,0.47,0.0,11.28,10.93,0.0,77.0,2.0,0.0,beverages,,unknown,unmatched
171936,beverages,"beverages, energy drink, amp, sugar free",2.0,0.0,0.0,1.03,0.0,0.0,31.0,2.0,17.0,beverages,,unknown,unmatched
171937,beverages,"beverages, energy drink, rockstar",58.0,0.34,0.22,12.7,12.26,0.0,16.0,6.0,0.0,beverages,,unknown,unmatched
171938,beverages,"beverages, energy drink, rockstar, sugar free",4.0,0.25,0.08,0.7,0.0,0.0,52.0,3.0,0.0,beverages,,unknown,unmatched
171939,beverages,"beverages, meal supplement drink, canned, peanut flavor",101.0,3.5,3.07,14.74,0.0,0.0,54.0,160.0,110.0,beverages,,unknown,unmatched
171941,beverages,"beverages, horchata, as served in restaurant",54.0,0.48,0.71,11.52,9.36,0.0,14.0,34.0,15.0,beverages,,unknown,unmatched
171942,beverages,"beverages, rice milk, unsweetened",47.0,0.28,0.97,9.17,5.28,0.3,39.0,27.0,56.0,beverages,,unknown,unmatched
171943,beverages,"beverages, energy drink, vault, citrus flavor",49.0,0.0,0.0,12.99,12.99,0.0,12.0,3.0,0.0,beverages,,unknown,unmatched
171944,beverages,"beverages, fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin c, added calcium",29.0,0.0,0.37,6.67,5.0,0.0,25.0,31.0,0.0,beverages,,unknown,unmatched
171945,beverages,"beverages, fruit juice drink, greater than 3% fruit juice, high vitamin c and added thiamin",54.0,0.13,0.0,13.16,12.11,0.1,61.0,122.0,7.0,beverages,,unknown,unmatched
171946,beverages,"beverages, tea, hibiscus, brewed",0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,1.0,beverages,,unknown,unmatched
171947,beverages,"beverages, fruit juice drink, greater than 3% juice, high vitamin c",46.0,0.13,0.11,11.35,10.69,0.1,8.0,122.0,7.0,beverages,,unknown,unmatched
171966,crustaceans,"crustaceans, crab, blue, canned",83.0,17.88,0.74,0.0,0.0,0.0,563.0,259.0,234.0,crustaceans,,unknown,unmatched
171967,crustaceans,"crustaceans, crab, blue, crab cakes, home recipe",155.0,20.21,7.52,0.48,0.0,0.0,330.0,324.0,213.0,crustaceans,,unknown,unmatched
171968,crustaceans,"crustaceans, crab, dungeness, raw",86.0,17.41,0.97,0.74,0.0,0.0,295.0,354.0,182.0,crustaceans,,unknown,unmatched
171969,crustaceans,"crustaceans, crab, queen, raw",90.0,18.5,1.18,0.0,0.0,0.0,539.0,173.0,133.0,crustaceans,,unknown,unmatched
171970,crustaceans,"crustaceans, shrimp, mixed species, cooked, breaded and fried",242.0,21.39,12.28,11.47,0.8,0.4,344.0,225.0,218.0,crustaceans,,unknown,unmatched
171971,crustaceans,"crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",119.0,22.78,1.7,1.52,0.0,0.0,947.0,170.0,306.0,crustaceans,,unknown,unmatched
171972,crustaceans,"crustaceans, shrimp, mixed species, canned",100.0,20.42,1.36,0.0,0.0,0.0,870.0,80.0,195.0,crustaceans,,unknown,unmatched
171973,crustaceans,"crustaceans, shrimp, mixed species, imitation, made from surimi",101.0,12.39,1.47,9.13,0.0,0.0,705.0,89.0,282.0,crustaceans,,unknown,unmatched
171974,mollusks,"mollusks, clam, mixed species, cooked, breaded and fried",202.0,14.24,11.15,10.33,0.0,0.0,364.0,326.0,188.0,mollusks,,unknown,unmatched
171975,mollusks,"mollusks, clam, mixed species, cooked, moist heat",148.0,25.55,1.95,5.13,0.0,0.0,1202.0,628.0,338.0,mollusks,,unknown,unmatched
171976,mollusks,"mollusks, clam, mixed species, canned, drained solids",142.0,24.25,1.59,5.9,0.0,0.0,112.0,628.0,327.0,mollusks,,unknown,unmatched
171977,mollusks,"mollusks, clam, mixed species, canned, liquid",2.0,0.4,0.02,0.1,0.0,0.0,215.0,149.0,114.0,mollusks,,unknown,unmatched
171978,mollusks,"mollusks, oyster, eastern, wild, raw",51.0,5.71,1.71,2.72,0.62,0.0,85.0,156.0,97.0,mollusks,,unknown,unmatched
171979,mollusks,"mollusks, oyster, eastern, cooked, breaded and fried",199.0,8.77,12.58,11.62,0.0,0.0,417.0,244.0,159.0,mollusks,,unknown,unmatched
171980,mollusks,"mollusks, oyster, eastern, wild, cooked, moist heat",102.0,11.42,3.42,5.45,1.23,0.0,166.0,139.0,194.0,mollusks,,unknown,unmatched
171981,mollusks,"mollusks, oyster, eastern, canned",68.0,7.06,2.47,3.91,0.0,0.0,112.0,229.0,139.0,mollusks,,unknown,unmatched
171982,mollusks,"mollusks, squid, mixed species, cooked, fried",175.0,17.94,7.48,7.79,0.0,0.0,306.0,279.0,251.0,mollusks,,unknown,unmatched
171983,mollusks,"mollusks, whelk, unspecified, raw",137.0,23.84,0.4,7.76,0.0,0.0,206.0,347.0,141.0,mollusks,,unknown,unmatched
171984,mollusks,"mollusks, whelk, unspecified, cooked, moist heat",275.0,47.68,0.8,15.52,0.0,0.0,412.0,694.0,282.0,mollusks,,unknown,unmatched
172007,crustaceans,"crustaceans, crab, dungeness, cooked, moist heat",110.0,22.32,1.24,0.95,0.0,0.0,378.0,408.0,175.0,crustaceans,,unknown,unmatched
172008,crustaceans,"crustaceans, crab, queen, cooked, moist heat",115.0,23.72,1.51,0.0,0.0,0.0,691.0,200.0,128.0,crustaceans,,unknown,unmatched
172009,crustaceans,"crustaceans, spiny lobster, mixed species, cooked, moist heat",143.0,26.41,1.94,3.12,0.0,0.0,227.0,208.0,229.0,crustaceans,,unknown,unmatched
172010,mollusks,"mollusks, cuttlefish, mixed species, cooked, moist heat",158.0,32.48,1.4,1.64,0.0,0.0,744.0,637.0,580.0,mollusks,,unknown,unmatched
172011,beerwurst,"beerwurst, beer salami, pork and beef",277.0,14.0,22.53,3.76,0.0,0.9,881.0,244.0,135.0,beerwurst,,unknown,unmatched
172012,bologna,"bologna, beef",299.0,10.91,26.13,4.29,2.05,0.0,1013.0,351.0,154.0,bologna,,unknown,unmatched
172013,bologna,"bologna, beef and pork",308.0,15.2,24.59,5.49,4.42,0.0,960.0,315.0,163.0,bologna,,unknown,unmatched
172014,pasta,"pasta, cooked, unenriched, with added salt",157.0,5.8,0.93,30.59,0.56,1.8,131.0,44.0,58.0,pasta,,unknown,unmatched
172016,wheat flour,"wheat flour, white (industrial), 9% protein, bleached, enriched",367.0,8.89,1.43,77.32,0.54,0.0,2.0,131.0,85.0,wheat flour,,unknown,unmatched
172017,wheat flour,"wheat flour, white (industrial), 9% protein, bleached, unenriched",367.0,8.89,1.43,77.32,0.54,2.4,2.0,131.0,85.0,wheat flour,,unknown,unmatched
172018,wheat flour,"wheat flour, white (industrial), 10% protein, bleached, enriched",366.0,9.71,1.48,76.22,0.49,2.4,2.0,149.0,107.0,wheat flour,,unknown,unmatched
172019,wheat flour,"wheat flour, white (industrial), 10% protein, bleached, unenriched",366.0,9.71,1.48,76.22,0.49,2.4,2.0,149.0,107.0,wheat flour,,unknown,unmatched
172020,wheat flour,"wheat flour, white (industrial), 13% protein, bleached, unenriched",362.0,13.07,1.38,72.2,1.1,2.4,2.0,128.0,119.0,wheat flour,,unknown,unmatched
172021,wheat flour,"wheat flour, white (industrial), 15% protein, bleached, enriched",362.0,15.33,1.41,69.88,0.92,2.4,2.0,120.0,128.0,wheat flour,,unknown,unmatched
172022,wheat flour,"wheat flour, white (industrial), 15% protein, bleached, unenriched",362.0,15.33,1.41,69.88,0.92,2.4,2.0,120.0,128.0,wheat flour,,unknown,unmatched
172023,millet flour,millet flour,382.0,10.75,4.25,75.12,1.66,3.5,4.0,224.0,285.0,millet flour,,unknown,unmatched
172024,pasta,"pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (includes foods for usda's food distribution program)",156.0,5.67,1.48,30.87,0.65,4.5,4.0,71.0,97.0,pasta,,unknown,unmatched
172025,pasta,"pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (includes foods for usda's food distribution program)",361.0,13.2,2.55,73.3,2.2,11.3,12.0,318.0,252.0,pasta,,unknown,unmatched
172026,pasta,"pasta, gluten-free, brown rice flour, cooked, tinkyada",138.0,3.46,1.67,32.2,0.0,1.7,4.0,25.0,87.0,pasta,,unknown,unmatched
172027,pasta,"pasta, gluten-free, corn flour and quinoa flour, cooked, ancient harvest",152.0,3.23,2.07,31.11,0.3,3.3,4.0,63.0,91.0,pasta,,unknown,unmatched
172028,fast foods,"fast foods, biscuit, with egg and sausage",312.0,11.13,20.77,21.05,0.95,0.2,672.0,149.0,312.0,fast foods,,unknown,unmatched
172029,fast foods,"fast foods, biscuit, with egg, cheese, and bacon",301.0,12.01,17.48,24.44,1.74,0.2,816.0,131.0,363.0,fast foods,,unknown,unmatched
172030,fast foods,"fast foods, biscuit, with ham",342.0,11.85,16.3,38.75,1.97,0.7,974.0,174.0,490.0,fast foods,,unknown,unmatched
172031,fast foods,"fast foods, biscuit, with sausage",371.0,9.67,24.42,29.99,1.59,0.4,814.0,153.0,341.0,fast foods,,unknown,unmatched
172032,fast foods,"fast foods, english muffin, with cheese and sausage",338.0,13.28,20.67,25.28,1.98,0.5,668.0,179.0,168.0,fast foods,,unknown,unmatched
172033,fast foods,"fast foods, english muffin, with egg, cheese, and canadian bacon",228.0,13.64,9.66,21.67,2.13,0.4,617.0,173.0,200.0,fast foods,,unknown,unmatched
172034,fast foods,"fast foods, english muffin, with egg, cheese, and sausage",286.0,13.38,18.1,17.44,1.49,0.2,548.0,147.0,180.0,fast foods,,unknown,unmatched
172035,fast foods,"fast foods, french toast sticks",340.0,6.0,17.74,41.21,9.89,1.4,400.0,111.0,87.0,fast foods,,unknown,unmatched
172036,fast foods,"fast foods, sundae, strawberry",175.0,4.09,5.13,29.18,0.0,0.0,60.0,177.0,101.0,fast foods,,unknown,unmatched
172037,fast foods,"fast foods, shrimp, breaded and fried",308.0,7.84,18.9,27.99,0.1,0.7,897.0,82.0,185.0,fast foods,,unknown,unmatched
172038,fast foods,"fast foods, burrito, with beans",206.0,6.48,6.22,32.92,0.0,0.0,454.0,301.0,45.0,fast foods,,unknown,unmatched
172039,fast foods,"fast foods, burrito, with beans and cheese",205.0,7.35,6.05,31.23,1.73,4.2,563.0,261.0,163.0,fast foods,,unknown,unmatched
172055,fast food,"fast food, pizza chain, 14"" pizza, meat and vegetable topping, regular crust",244.0,11.02,10.9,25.38,3.73,2.2,589.0,184.0,183.0,fast food,,unknown,unmatched
172056,fast foods,"fast foods, griddle cake sandwich, egg, cheese, and sausage",291.0,10.77,17.73,22.04,7.9,0.6,652.0,146.0,307.0,fast foods,,unknown,unmatched
172057,fast foods,"fast foods, griddle cake sandwich, sausage",318.0,8.41,17.76,31.25,11.23,1.0,737.0,145.0,316.0,fast foods,,unknown,unmatched
172058,fast foods,"fast foods, griddle cake sandwich, egg, cheese, and bacon",272.0,12.03,13.19,26.19,9.56,0.8,718.0,158.0,184.0,fast foods,,unknown,unmatched
172059,mcdonald's,"mcdonald's, sausage mcgriddles",312.0,8.41,17.76,31.25,11.23,1.0,737.0,145.0,316.0,mcdonald's,,unknown,unmatched
172060,mcdonald's,"mcdonald's, sausage, egg & cheese mcgriddles",283.0,10.77,17.73,22.04,7.9,0.6,652.0,146.0,307.0,mcdonald's,,unknown,unmatched
172061,mcdonald's,"mcdonald's, vanilla reduced fat ice cream cone",162.0,4.24,4.86,26.36,19.49,0.1,67.0,193.0,111.0,mcdonald's,,unknown,unmatched
172062,mcdonald's,"mcdonald's, strawberry sundae",158.0,3.19,3.95,28.09,25.32,0.0,47.0,173.0,91.0,mcdonald's,,unknown,unmatched
172063,mcdonald's,"mcdonald's, sausage burrito",277.0,11.1,15.63,22.97,2.57,1.2,744.0,150.0,168.0,mcdonald's,,unknown,unmatched
172064,mcdonald's,"mcdonald's, big breakfast",285.0,10.16,19.37,17.5,0.93,1.1,549.0,207.0,256.0,mcdonald's,,unknown,unmatched
172065,mcdonald's,"mcdonald's, double cheeseburger",282.0,15.5,16.09,18.79,4.23,0.8,668.0,216.0,166.0,mcdonald's,,unknown,unmatched
172066,mcdonald's,"mcdonald's, double quarter pounder with cheese",262.0,16.96,16.22,14.43,3.49,1.0,476.0,242.0,165.0,mcdonald's,,unknown,unmatched
172067,mcdonald's,"mcdonald's, big mac (without big mac sauce)",234.0,12.79,11.57,21.01,3.7,1.7,454.0,192.0,130.0,mcdonald's,,unknown,unmatched
172068,mcdonald's,"mcdonald's, sausage mcmuffin with egg",274.0,12.59,17.83,17.28,1.57,0.9,572.0,171.0,171.0,mcdonald's,,unknown,unmatched
172069,mcdonald's,"mcdonald's, bacon egg & cheese biscuit",304.0,13.45,18.77,22.26,2.18,0.9,863.0,121.0,335.0,mcdonald's,,unknown,unmatched
172070,mcdonald's,"mcdonald's, sausage biscuit",376.0,9.62,25.4,27.2,1.97,1.2,875.0,177.0,323.0,mcdonald's,,unknown,unmatched
172071,mcdonald's,"mcdonald's, sausage biscuit with egg",311.0,11.27,22.26,19.28,1.43,0.8,664.0,165.0,303.0,mcdonald's,,unknown,unmatched
172073,mcdonald's,"mcdonald's, bacon ranch salad without chicken",61.0,4.14,3.64,4.2,2.14,1.5,132.0,201.0,45.0,mcdonald's,,unknown,unmatched
172074,mcdonald's,"mcdonald's, side salad",20.0,1.03,0.19,4.3,2.24,1.6,12.0,220.0,,mcdonald's,,unknown,unmatched
172075,mcdonald's,"mcdonald's, fruit 'n yogurt parfait",105.0,2.73,1.3,20.72,12.83,1.0,58.0,167.0,84.0,mcdonald's,,unknown,unmatched
172076,burger king,"burger king, croissan'wich with egg and cheese",283.0,10.35,15.78,24.79,4.03,0.7,650.0,168.0,249.0,burger king,,unknown,unmatched
